index,target,generated,content_f1,word_f1,bleu1,rouge1_f1,overlapping_content_words,bertscore_raw_f1
15,eyes closed and her mouth open and blood was trickling,"fingers and sucked. baby was choking, her mouth was closed",0.3333333333333333,0.5,0.5,0.5,"closed, mouth",0.88864666223526
31,multiple surgeries on the arm every time the arm got,"long time to go, sucks and messes with every time",0.2857142857142857,0.20000000000000004,0.20000000298023224,0.20000000298023224,"every, time",0.8281017541885376
43,friend she used to study english literature so she and,look at my friend i know they are on the,0.25,0.10000000000000002,0.10000000149011612,0.10000000149011612,friend,0.8305613994598389
37,college loans and you know bought me an apartment paid,Went to college and got it and did what i,0.2222222222222222,0.20000000000000004,0.20000000298023224,0.20000000298023224,college,0.8527197241783142
69,remember feeling any pain i just ran i ran for,two minutes â remember when i woke up and listened,0.20000000000000004,0.2105263157894737,0.19885317981243134,0.21052631735801697,remember,0.841498851776123
42,please deliver me and my child intact and healthy out,help please call and get someone to send you a,0.1818181818181818,0.20000000000000004,0.20000000298023224,0.20000000298023224,please,0.8233212232589722
93,anything but things at home start to get a little,"a lot of things are kind of abstract or dangling,",0.1818181818181818,0.20000000000000004,0.20000000298023224,0.20000000298023224,things,0.8334945440292358
71,stay i left baghdad early the next morning going back,"call me next day, i figured i will be ok",0.15384615384615385,0.20000000000000004,0.20000000298023224,0.20000000298023224,next,0.8500497937202454
97,go back to my normal life and i'm highly suspicious,one million minutes to go. wtf i think it is,0.15384615384615383,0.20000000000000004,0.20000000298023224,0.2857142984867096,go,0.8393840789794922
49,leave baghdad on thursday november twenty third of two thousand,first day to get people to leave if not able,0.14285714285714288,0.10000000000000002,0.10000000149011612,0.10000000149011612,leave,0.7871593832969666
7,long enough ago i was fourteen a long time ago,first time ever on twilight concert in downtown ny â,0.14285714285714285,0.10526315789473685,0.09942658990621567,0.10526315867900848,time,0.7972552180290222
27,one nursing twenty four hours around the clock at home,home and work. tenth summer reunited with fiance mrs. eric,0.125,0.10000000000000002,0.10000000149011612,0.10000000149011612,home,0.8312351107597351
36,somebody else thinking you're cool can make you think differently,make sure to get going. wrong wrong wrong wrong wrong,0.125,0.10000000000000002,0.10000000149011612,0.095238097012043,make,0.8283626437187195
82,class will focus on process the process of art making,execs will make sure they âdoâ each of the first,0.0,0.3,0.30000001192092896,0.4000000059604645,,0.8263055086135864
11,remember the plate flying and yellow rice everywhere like confetti,"force motion, turn cocked ejectors and get the ejectors back.",0.0,0.20000000000000004,0.20000000298023224,0.20000000298023224,,0.8261207938194275
40,complete bed rest the last trimester of my pregnancy and,uhh kind of screwed something and didn t want to,0.0,0.20000000000000004,0.20000000298023224,0.20000000298023224,,0.7829782366752625
60,dad one evening i took a two mile walk to,"ten days a week i never will, next time i",0.0,0.20000000000000004,0.20000000298023224,0.20000000298023224,,0.8193280100822449
67,freeway all of a sudden i see a nearby chekcpoint,tripped a couple of âreelâ lights on st. mcdonalds. tripped,0.0,0.20000000000000004,0.20000000298023224,0.20000000298023224,,0.8142905235290527
26,took us a long time to heal my stepfather broke,home and the house to do my valentineâs bills canceled,0.0,0.1904761904761905,0.1818181872367859,0.190476194024086,,0.8244763612747192
85,man the artists model starts to undress and i say,kids â ahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha last day.ask two and,0.0,0.11764705882352941,0.09306272119283676,0.11764705926179886,,0.6927137970924377
17,you awake if you're awake say something say something please,SPOILER ALERT â gtm idk if anything is going to.,0.0,0.10526315789473685,0.09942658990621567,0.10000000149011612,,0.8053968548774719
47,shia civil war and to see a strong iraqi military,next day just about a hundred seconds â look if,0.0,0.10526315789473685,0.09942658990621567,0.10526315867900848,,0.7981503009796143
70,soldiers rushed to help me asking what happened what happened,"make sure to let go, he said my posture â",0.0,0.10526315789473685,0.09942658990621567,0.10526315867900848,,0.8270061612129211
88,going to look different i'm paralyzed what is mine supposed,"HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA EVER noticed a weird thing, unable to think",0.0,0.10526315789473685,0.09942658990621567,0.10000000149011612,,0.7193580269813538
13,heard another thud and then i kind of heard and,see i know u m a m a m a,0.0,0.10000000000000002,0.10000000149011612,0.10000000149011612,,0.7820533514022827
16,driving vijay we were at the temple vijay vijay vijay,time look what s going on around the airport new,0.0,0.10000000000000002,0.10000000149011612,0.10000000149011612,,0.8126692175865173
50,alive better than you be close and always in danger,like you are going to die but want to make,0.0,0.10000000000000002,0.10000000149011612,0.10000000149011612,,0.8386202454566956
62,the street he turned left and instead of turning around,temporary closure teh would not let him go unless he,0.0,0.10000000000000002,0.10000000149011612,0.10000000149011612,,0.8193080425262451
68,voice said the pain of the jump is nothing compared,dream sequences i remember from my first night of oct.,0.0,0.10000000000000002,0.10000000149011612,0.10000000149011612,,0.8520391583442688
81,wrong way to make art now this makes me extremely,pay if u want people to understand why it works,0.0,0.10000000000000002,0.10000000149011612,0.10000000149011612,,0.8378633856773376
83,entire life i had never held a stick of charcoal,woke up and walked to ocahontas waffle shop. i drew,0.0,0.10000000000000002,0.10000000149011612,0.10000000149011612,,0.8353610038757324
84,next week bob one of the three instructors says today,kind of stuff people say i m going to be,0.0,0.10000000000000002,0.10000000149011612,0.20000000298023224,,0.8087937831878662
86,busily getting out their easels and knowingly getting out sheets,know u guys and u guys and u guys and,0.0,0.10000000000000002,0.10000000149011612,0.10000000149011612,,0.7810582518577576
101,dear friend sarah who's also a southerner i say sarah,ok i think we're in utah and i just want,0.0,0.10000000000000002,0.10000000149011612,0.09090909361839294,,0.8371420502662659
103,two instructors and several students review the work give us,"make sure they say âwonâ each of the first three,",0.0,0.10000000000000002,0.10000000149011612,0.10000000149011612,,0.8127368688583374
105,the process won't allow that you've got to let go,LIKE! send people to uh uh uh uh uh uh,0.0,0.10000000000000002,0.10000000149011612,0.09090909361839294,,0.7936537265777588
1,with a hyper allergy something called stevens johnson syndrome and,set a timer but still donât know what to do.,0.0,0.09523809523809525,0.09090909361839294,0.095238097012043,,0.7977948188781738
74,losing my new safe home america like i lost baghdad,saved this one another could happen iâm not sure why,0.0,0.09523809523809525,0.09090909361839294,0.095238097012043,,0.8064403533935547
51,arrived in kurdistan state in northern iraq and i managed,Protesters like u.s. president john obama and u.s. president emanuel,0.0,0.0909090909090909,0.0833333358168602,0.09090909361839294,,0.8350653052330017
0,years old i got really sick um and no one,"send me back. happened during mt school, woke up a",0.0,0.0,0.0,0.0,,0.8460496664047241
