index,target,generated,content_f1,word_f1,bleu1,rouge1_f1,overlapping_content_words,bertscore_raw_f1
109,home of twenty five years and my jeep gets stolen,home of twenty five years the my appearance gets nothing,0.7142857142857143,0.7,0.699999988079071,0.699999988079071,"five, gets, home, twenty, years",0.8943658471107483
95,new york times business sections and the wall street journal,new york times high guys put the wall street journal,0.7058823529411765,0.7,0.699999988079071,0.699999988079071,"journal, new, street, times, wall, york",0.9067395329475403
92,end of class bob picks one of my gesture drawings,end went class bob picks one of durham finally different,0.6250000000000001,0.6,0.6000000238418579,0.6000000238418579,"bob, class, end, one, picks",0.8576592206954956
73,enrolled in a state university to get my master's degree,enrolled mostly a twenty university to i'd get master's degree broad depat,0.625,0.6363636363636365,0.5833333134651184,0.6399999856948853,"degree, enrolled, get, master's, university",0.8894295692443848
91,ever trying anything different for even attempting anything new and,ever trying anything else would even attempting animal talk and,0.625,0.6,0.6000000238418579,0.6000000238418579,"anything, attempting, even, ever, trying",0.8792973160743713
55,botter because i couldn't hear the t's just the r's,dog because north couldn't hear the t's come much r's,0.6153846153846154,0.6,0.6000000238418579,0.692307710647583,"couldn't, hear, r's, t's",0.909682035446167
26,took us a long time to heal my stepfather broke,took us a long time florida law my nassel broke,0.6153846153846153,0.7,0.699999988079071,0.699999988079071,"broke, long, time, took",0.8802062273025513
35,dangerous edgy pictures of women and he wants to shoot,dangerous edgy act gonna women and he looks to shoot,0.6153846153846153,0.7,0.699999988079071,0.699999988079071,"dangerous, edgy, shoot, women",0.9199961423873901
16,driving vijay we were at the temple vijay vijay vijay,driving vijay dances were high up from ground vijay vijay,0.6153846153846153,0.5,0.5,0.5,"driving, vijay, vijay, vijay",0.908854067325592
49,leave baghdad on thursday november twenty third of two thousand,leave baghdad modeling camp low twenty third of two students,0.5882352941176471,0.6,0.6000000238418579,0.6000000238418579,"baghdad, leave, third, twenty, two",0.8671817183494568
57,iraqi police iraqi military local mayors leaders with top us,iraqi whip to out local mayors six with top us,0.5714285714285715,0.6,0.6000000238418579,0.6000000238418579,"iraqi, local, mayors, top",0.8819479942321777
108,wrong job or the wrong marriage i'm in the wrong,wrong cg or the wrong marriage i'm i'm puff reminise,0.5714285714285715,0.6,0.6000000238418579,0.6086956262588501,"i'm, marriage, wrong, wrong",0.8836141228675842
9,squeaky round styrofoam plate with bunch of yellow rice on,squeaky round styrofoam image with wreath of yellow you went,0.5714285714285714,0.6,0.6000000238418579,0.6000000238418579,"round, squeaky, styrofoam, yellow",0.90528404712677
21,get help please please get help and then a bunch,got help please please look help in then a hall,0.5714285714285714,0.6,0.6000000238418579,0.6000000238418579,"help, help, please, please",0.8933473825454712
81,wrong way to make art now this makes me extremely,wrong i'm to say art now this makes me high security,0.5333333333333333,0.6666666666666666,0.6363636255264282,0.6363636255264282,"art, makes, now, wrong",0.8805583715438843
75,something different by age thirty i had done most everything,something different by age thirty everyone's had chukky that's allda lets,0.5333333333333333,0.5714285714285713,0.5454545617103577,0.52173912525177,"age, different, something, thirty",0.8906735181808472
46,twenty five minutes ride to school took two hours because,twenty five sasaki ride to air saving really hours,0.5333333333333333,0.5263157894736842,0.49713295698165894,0.5263158082962036,"five, hours, ride, twenty",0.8369731903076172
80,best to look artsy to fit in but even though,best everybody's way artsy kathydirecting calls but even though rollb,0.5333333333333333,0.5,0.5,0.4761904776096344,"artsy, best, even, though",0.8638004660606384
62,the street he turned left and instead of turning around,the jurisdiction he turned off and you've dogs turning around,0.5,0.6,0.6000000238418579,0.5714285969734192,"around, turned, turning",0.8730962872505188
74,losing my new safe home america like i lost baghdad,lose my new security seventy america like i lost marching,0.5,0.6,0.6000000238418579,0.699999988079071,"america, like, lost, new",0.9159435033798218
3,slept every night in the hospital to take care of,slept that night in under place to national care pioneers,0.5,0.5,0.5,0.5,"care, night, slept",0.8268234729766846
19,i started feeling things i started feeling hot and cold,night started seeing next seguin started feeling hot and trying,0.5,0.5,0.5,0.5,"feeling, hot, started, started",0.8783153891563416
71,stay i left baghdad early the next morning going back,stayed i left baghdad early attorneys almost expected steve back,0.47058823529411764,0.5,0.5,0.6000000238418579,"back, baghdad, early, left",0.9064030051231384
54,they speak they swallow letters one time a soldier asked,they were they tied pass long time a soldier asked,0.4615384615384615,0.6,0.6000000238418579,0.6000000238418579,"asked, soldier, time",0.8559325337409973
58,my new family on base even though it was dangerous,my new neighborhood flat base even photosynesizers it was hiteser the,0.4615384615384615,0.5714285714285713,0.5454545617103577,0.5714285969734192,"base, even, new",0.8416876196861267
59,i wanted i asked to go on vacation to see,minute cause over asked scarede go mr back to see,0.4615384615384615,0.4000000000000001,0.4000000059604645,0.4000000059604645,"asked, go, see",0.8509342074394226
100,school as a part time student but i'm still consulting,school as taught part time patience but class still came a good pick may,0.4444444444444444,0.5833333333333334,0.5,0.5600000023841858,"part, school, still, time",0.8743883371353149
99,big donor cause i was working at harvard business school,big donor walked hugs was i'd at harvard people,0.42857142857142855,0.5263157894736842,0.49713295698165894,0.6000000238418579,"big, donor, harvard",0.8805014491081238
0,years old i got really sick um and no one,years old little bit really hard um and blue gun,0.42857142857142855,0.5,0.5,0.5,"old, um, years",0.8433756232261658
6,mother and i drove in our red ford mercury car,mother and motivations drove in become white high security car,0.42857142857142855,0.5,0.5,0.5,"car, drove, mother",0.8452441096305847
23,parents got taken somewhere else my arm you know because,friends got out we'd somewhere my arm you dredges hand,0.42857142857142855,0.5,0.5,0.4761904776096344,"arm, got, somewhere",0.8587384223937988
98,committed relationship for the past eighteen years with his boyfriend,committed relationship for you'll ten an eight years he'd his friend,0.42857142857142855,0.47619047619047616,0.4545454680919647,0.43478259444236755,"committed, relationship, years",0.8614711761474609
88,going to look different i'm paralyzed what is mine supposed,pass through look different real west i'mma is mine,0.42857142857142855,0.4210526315789474,0.39770635962486267,0.4761904776096344,"different, look, mine",0.8784929513931274
37,college loans and you know bought me an apartment paid,college loans looked you know built something my instructor around,0.42857142857142855,0.4000000000000001,0.4000000059604645,0.4000000059604645,"college, know, loans",0.8863933682441711
101,dear friend sarah who's also a southerner i say sarah,dear girl sarah darinfm a camp i say broad,0.39999999999999997,0.5263157894736842,0.49713295698165894,0.5,"dear, sarah, say",0.8613561987876892
22,famous things called the jaws of life to cut open,got things alright little valet of good to cut open,0.39999999999999997,0.5,0.5,0.5,"cut, open, things",0.8572474718093872
