index,target,generated,content_f1,word_f1,bleu1,rouge1_f1,overlapping_content_words,bertscore_raw_f1
7,long enough ago i was fourteen a long time ago,twenty eight minutes a funness in time for about long,0.30769230769230765,0.3,0.30000001192092896,0.30000001192092896,"long, time",0.8071138262748718
33,i really started modeling to pay off my college loans,battitune leaping this thing and the is started,0.22222222222222224,0.11111111111111112,0.0973500981926918,0.1111111119389534,started,0.8116403818130493
59,i wanted i asked to go on vacation to see,go home a mark a year up westwestfield,0.20000000000000004,0.11111111111111112,0.0973500981926918,0.1111111119389534,go,0.8168538212776184
20,kept getting louder and louder the silence then i finally,started getting hurting back to my whie,0.1818181818181818,0.11764705882352941,0.09306272119283676,0.11764705926179886,getting,0.8194299340248108
15,eyes closed and her mouth open and blood was trickling,seat was pinned underneath a fire and blood fell from,0.16666666666666666,0.3,0.30000001192092896,0.30000001192092896,blood,0.858155369758606
57,iraqi police iraqi military local mayors leaders with top us,state security a a police officer and a navy,0.15384615384615385,0.10526315789473685,0.09942658990621567,0.10526315867900848,police,0.826066792011261
106,dear friend of mine says you know tricia i love,writer said thankeen really uh really talented i know,0.15384615384615383,0.2105263157894737,0.19885317981243134,0.21052631735801697,know,0.8425197601318359
73,enrolled in a state university to get my master's degree,madeve account the world motivation claims of the state body and train,0.14285714285714288,0.0909090909090909,0.0833333358168602,0.08695652335882187,state,0.8277049660682678
90,start making these hopeless stick figures every forty five seconds,start doing things a protesti to a cool doing things,0.14285714285714285,0.10000000000000002,0.10000000149011612,0.10000000149011612,start,0.8123887181282043
32,wear a short sleeve blouse or a long sleeve blouse,long term getting school but cause i really tried to go,0.14285714285714285,0.09523809523809525,0.09090909361839294,0.095238097012043,long,0.8093108534812927
60,dad one evening i took a two mile walk to,o visitting less than one day away now seven thousand,0.125,0.10000000000000002,0.10000000149011612,0.10000000149011612,one,0.801003634929657
62,the street he turned left and instead of turning around,go back and do soon time he was the stop,0.0,0.3,0.30000001192092896,0.30000001192092896,,0.8219338655471802
14,embankment and then finally came to a last thud and,start to throw a time a time the,0.0,0.22222222222222224,0.1947001963853836,0.2222222238779068,,0.7985443472862244
