index,target,generated,content_f1,word_f1,bleu1,rouge1_f1,overlapping_content_words,bertscore_raw_f1
55,botter because i couldn't hear the t's just the r's,horn because somebody couldn't hear the t's going r's,0.6666666666666666,0.631578947368421,0.5965595245361328,0.7200000286102295,"couldn't, hear, r's, t's",0.9077855944633484
109,home of twenty five years and my jeep gets stolen,home of twenty five years then my knowledge gets no end there s,0.6666666666666666,0.608695652173913,0.5384615659713745,0.6086956262588501,"five, gets, home, twenty, years",0.8714532256126404
49,leave baghdad on thursday november twenty third of two thousand,leave baghdad world with about twenty third of two cops,0.6666666666666666,0.6,0.6000000238418579,0.6000000238418579,"baghdad, leave, third, twenty, two",0.8456363677978516
92,end of class bob picks one of my gesture drawings,end of class kar picks one of the person's,0.6153846153846153,0.631578947368421,0.5965595245361328,0.6000000238418579,"class, end, one, picks",0.9113134145736694
19,i started feeling things i started feeling hot and cold,s started feeling reda community started feeling hot and then out of go syrs community,0.5555555555555556,0.48,0.4000000059604645,0.47999998927116394,"feeling, feeling, hot, started, started",0.8667082786560059
108,wrong job or the wrong marriage i'm in the wrong,wrong on killings or the wrong relationship i'm in,0.5454545454545454,0.631578947368421,0.5965595245361328,0.6666666865348816,"i'm, wrong, wrong",0.9076066017150879
75,something different by age thirty i had done most everything,something different by age thirty everyone's had ocy igo allda lets,0.5333333333333333,0.5714285714285713,0.5454545617103577,0.5454545617103577,"age, different, something, thirty",0.8953571319580078
95,new york times business sections and the wall street journal,new yorker many pieces of the wall street journal,0.5333333333333333,0.5263157894736842,0.49713295698165894,0.5263158082962036,"journal, new, street, wall",0.9009681344032288
26,took us a long time to heal my stepfather broke,took us a long time floridae my rd place tied,0.4615384615384615,0.6,0.6000000238418579,0.6000000238418579,"long, time, took",0.8656995892524719
58,my new family on base even though it was dangerous,my new town ca base even guns emmees it was,0.4615384615384615,0.6,0.6000000238418579,0.6000000238418579,"base, even, new",0.8432523608207703
21,get help please please get help and then a bunch,get help please don't see then a class,0.4615384615384615,0.5555555555555556,0.4867504835128784,0.5263158082962036,"get, help, please",0.8618718981742859
57,iraqi police iraqi military local mayors leaders with top us,iraqi you got into local mayorse with top us,0.4615384615384615,0.5263157894736842,0.49713295698165894,0.5263158082962036,"iraqi, local, top",0.8707160353660583
80,best to look artsy to fit in but even though,prime to roll out the artsy group jeron going in but even though,0.42857142857142855,0.5217391304347826,0.4615384638309479,0.52173912525177,"artsy, even, though",0.8921973705291748
