index,target,generated,content_f1,word_f1,bleu1,rouge1_f1,overlapping_content_words,bertscore_raw_f1
45,driver sped away trying to get to safety not knowing,passenger show bober trying to walk away and,0.30769230769230765,0.33333333333333326,0.292050302028656,0.3333333432674408,"away, trying",0.8701762557029724
33,i really started modeling to pay off my college loans,labtitally leaping this thing and the is started,0.22222222222222224,0.11111111111111112,0.0973500981926918,0.1111111119389534,started,0.8114438056945801
29,got this very beautiful thin scratch of a surgery incision,wearing this beautiful eskee of a meta jacket and,0.1818181818181818,0.4210526315789474,0.39770635962486267,0.42105263471603394,beautiful,0.8467484712600708
15,eyes closed and her mouth open and blood was trickling,seat was on the back of face and the blood went from,0.1818181818181818,0.2727272727272727,0.25,0.27272728085517883,blood,0.859308123588562
20,kept getting louder and louder the silence then i finally,started getting hurting back to my andwhi the,0.1818181818181818,0.22222222222222224,0.1947001963853836,0.2222222238779068,getting,0.8180347084999084
18,this nonstop loop of my stepfather almost like that cliche,this nonstop thrust of whiping onto the wall crushing,0.16666666666666666,0.3157894736842105,0.2982797622680664,0.31578946113586426,nonstop,0.8522664308547974
71,stay i left baghdad early the next morning going back,immediately i left mom i had my my we said,0.16666666666666666,0.20000000000000004,0.20000000298023224,0.20000000298023224,left,0.8444709181785583
73,enrolled in a state university to get my master's degree,transferredected a major activity at the state seat and say,0.16666666666666666,0.20000000000000004,0.20000000298023224,0.190476194024086,state,0.8390547633171082
69,remember feeling any pain i just ran i ran for,funny time at ju remember remember our night and it started,0.16666666666666666,0.09523809523809525,0.09090909361839294,0.095238097012043,remember,0.8306611180305481
57,iraqi police iraqi military local mayors leaders with top us,sraqi police police officer and guards,0.15384615384615385,0.125,0.08556952327489853,0.125,police,0.8346148133277893
106,dear friend of mine says you know tricia i love,nice source ale you and a knowker really talented i know,0.15384615384615383,0.28571428571428564,0.27272728085517883,0.2857142984867096,know,0.8467221260070801
56,a whole new language i don't remember i ever said,first door and my first argument i don't talk,0.15384615384615383,0.2105263157894737,0.19885317981243134,0.2857142984867096,don't,0.8512687087059021
93,anything but things at home start to get a little,feelspier everyone's like someone's getting part of the things,0.15384615384615383,0.10526315789473685,0.09942658990621567,0.190476194024086,things,0.8360437750816345
63,driving at least a hundred mile per hour or even,country at least a mid fast day beginning septday 2012,0.14285714285714285,0.3,0.30000001192092896,0.30000001192092896,least,0.8152072429656982
19,i started feeling things i started feeling hot and cold,bad feeling  jamppy a semi bomb and apparently attempting,0.14285714285714285,0.2105263157894737,0.19885317981243134,0.21052631735801697,feeling,0.803561270236969
97,go back to my normal life and i'm highly suspicious,start blacing waiting some day later and i'm starting,0.14285714285714285,0.2105263157894737,0.19885317981243134,0.2857142984867096,i'm,0.8605109453201294
101,dear friend sarah who's also a southerner i say sarah,way friend aan and ya know places to give i,0.13333333333333333,0.20000000000000004,0.20000000298023224,0.190476194024086,friend,0.8450757265090942
46,twenty five minutes ride to school took two hours because,big hit on in callian um now about fifty hours,0.13333333333333333,0.10000000000000002,0.10000000149011612,0.10000000149011612,hours,0.8121337890625
90,start making these hopeless stick figures every forty five seconds,start doing things  social press  to givea nice talking things,0.11764705882352941,0.10000000000000002,0.10000000149011612,0.10000000149011612,start,0.8105273842811584
55,botter because i couldn't hear the t's just the r's,the back compartment didn't know the wing's tread,0.0,0.22222222222222224,0.1947001963853836,0.3478260934352875,,0.8356626629829407
37,college loans and you know bought me an apartment paid,really job cause you knew helpedd my boyfriend and,0.0,0.2105263157894737,0.19885317981243134,0.21052631735801697,,0.8506171107292175
40,complete bed rest the last trimester of my pregnancy and,motivation did not compartment really but of the ablateraly,0.0,0.2105263157894737,0.19885317981243134,0.21052631735801697,,0.7837051749229431
